date,symbol,index_name,open,high,low,close,volume
2016-07-07,^STOXX50E,EuroStoxx50,2768.139892578125,2807.64990234375,2768.139892578125,2780.10009765625,60477900
2016-07-08,^DJI,DowJones,17971.220703125,18166.76953125,17971.220703125,18146.740234375,93460000
2016-07-08,^FCHI,CAC40,4106.64990234375,4210.33984375,4102.68017578125,4190.68017578125,112231900
2016-07-08,^FTSE,FTSE100,6533.7998046875,6605.7998046875,6515.2001953125,6590.60009765625,909700100
2016-07-08,^GDAXI,DAX,9392.2001953125,9655.919921875,9389.0498046875,9629.66015625,97029700
2016-07-08,^GSPC,SP500,2106.969970703125,2131.7099609375,2106.969970703125,2129.89990234375,3607500000
2016-07-08,^HSI,HangSeng,20622.830078125,20645.58984375,20468.529296875,20564.169921875,1194800000
2016-07-08,^IXIC,NASDAQ,4906.66015625,4959.0,4901.27001953125,4956.759765625,1947260000
2016-07-08,^N225,Nikkei225,15326.83984375,15399.7001953125,15106.51953125,15106.98046875,129500000
2016-07-08,^SSMI,SMI,7953.240234375,8037.93994140625,7929.91015625,8037.93994140625,63927000
2016-07-08,^STOXX50E,EuroStoxx50,2774.35009765625,2851.56005859375,2768.6201171875,2838.010009765625,78877700
2016-07-11,^DJI,DowJones,18161.529296875,18283.900390625,18161.529296875,18226.9296875,80880000
2016-07-11,^FCHI,CAC40,4221.22021484375,4271.7099609375,4207.3701171875,4264.52978515625,93378500
2016-07-11,^FTSE,FTSE100,6590.60009765625,6695.10009765625,6590.60009765625,6682.89990234375,939285500
2016-07-11,^GDAXI,DAX,9744.7998046875,9841.8603515625,9690.1796875,9833.41015625,80795500
2016-07-11,^GSPC,SP500,2131.719970703125,2143.159912109375,2131.719970703125,2137.159912109375,3253340000
2016-07-11,^HSI,HangSeng,20951.169921875,20972.849609375,20840.0,20880.5,1998700000
2016-07-11,^IXIC,NASDAQ,4976.5400390625,5002.5,4976.5400390625,4988.64013671875,1718450000
2016-07-11,^N225,Nikkei225,15375.9404296875,15816.669921875,15375.9404296875,15708.8203125,138900000
2016-07-11,^SSMI,SMI,8043.02978515625,8121.669921875,8041.18017578125,8117.10986328125,54497600
2016-07-11,^STOXX50E,EuroStoxx50,2853.1201171875,2888.5,2843.110107421875,2885.320068359375,63361300
2016-07-12,^DJI,DowJones,18259.119140625,18371.94921875,18259.119140625,18347.669921875,90170000
2016-07-12,^FCHI,CAC40,4272.4501953125,4342.669921875,4270.990234375,4331.3798828125,129060400
2016-07-12,^FTSE,FTSE100,6682.89990234375,6703.10009765625,6663.7001953125,6680.7001953125,1130427300
2016-07-12,^GDAXI,DAX,9850.400390625,10013.490234375,9841.1103515625,9964.0703125,101659000
2016-07-12,^GSPC,SP500,2139.5,2155.39990234375,2139.5,2152.139892578125,4097820000
2016-07-12,^HSI,HangSeng,21046.939453125,21252.640625,20957.259765625,21224.740234375,1970600000
2016-07-12,^IXIC,NASDAQ,5017.990234375,5032.10009765625,5009.68017578125,5022.81982421875,1866280000
2016-07-12,^N225,Nikkei225,15961.2998046875,16237.6201171875,15956.91015625,16095.650390625,185100000
2016-07-12,^SSMI,SMI,8101.22021484375,8144.8798828125,8085.91015625,8143.1298828125,79047400
2016-07-12,^STOXX50E,EuroStoxx50,2887.090087890625,2940.010009765625,2883.320068359375,2933.43994140625,90725300
2016-07-13,^DJI,DowJones,18356.779296875,18390.16015625,18315.759765625,18372.119140625,80920000
2016-07-13,^FCHI,CAC40,4329.52978515625,4358.669921875,4321.89990234375,4335.259765625,116377200
2016-07-13,^FTSE,FTSE100,6680.7001953125,6717.2001953125,6654.60009765625,6670.39990234375,1028320400
2016-07-13,^GDAXI,DAX,9941.990234375,10001.8701171875,9919.41015625,9930.7099609375,96306000
2016-07-13,^GSPC,SP500,2153.81005859375,2156.449951171875,2146.2099609375,2152.429931640625,3502320000
2016-07-13,^HSI,HangSeng,21356.640625,21441.23046875,21279.76953125,21322.369140625,1825200000
2016-07-13,^IXIC,NASDAQ,5036.31982421875,5036.3798828125,5002.81982421875,5005.72998046875,1650820000
2016-07-13,^N225,Nikkei225,16343.0,16444.25,16196.4404296875,16231.4296875,195600000
2016-07-13,^SSMI,SMI,8140.7900390625,8161.169921875,8120.4501953125,8142.330078125,71164200
2016-07-13,^STOXX50E,EuroStoxx50,2933.070068359375,2944.8701171875,2917.919921875,2926.139892578125,68472600
2016-07-14,^DJI,DowJones,18414.30078125,18537.5703125,18414.30078125,18506.41015625,87050000
2016-07-14,^FCHI,CAC40,4375.669921875,4402.22998046875,4345.43994140625,4385.52001953125,93281800
2016-07-14,^FTSE,FTSE100,6670.39990234375,6743.39990234375,6648.39990234375,6654.5,896411400
2016-07-14,^GDAXI,DAX,10058.490234375,10109.8603515625,9984.5498046875,10068.2998046875,100410000
2016-07-14,^GSPC,SP500,2157.8798828125,2168.989990234375,2157.8798828125,2163.75,3465610000
2016-07-14,^HSI,HangSeng,21297.5390625,21581.419921875,21242.9296875,21561.060546875,1940000000
2016-07-14,^IXIC,NASDAQ,5041.9501953125,5045.18017578125,5025.14990234375,5034.06005859375,1641170000
2016-07-14,^N225,Nikkei225,16242.2001953125,16398.73046875,16229.259765625,16385.890625,136100000
2016-07-14,^SSMI,SMI,8162.2900390625,8188.60986328125,8129.64990234375,8174.02001953125,71151800
2016-07-14,^STOXX50E,EuroStoxx50,2936.050048828125,2977.610107421875,2936.050048828125,2963.070068359375,68336400
2016-07-15,^DJI,DowJones,18508.880859375,18557.4296875,18471.619140625,18516.55078125,123690000
2016-07-15,^FCHI,CAC40,4367.43017578125,4383.68994140625,4342.77001953125,4372.509765625,85684600
2016-07-15,^FTSE,FTSE100,6654.5,6669.2001953125,6616.5,6669.2001953125,814067900
2016-07-15,^GDAXI,DAX,10031.1796875,10098.75,9987.0498046875,10066.900390625,89992500
2016-07-15,^GSPC,SP500,2165.1298828125,2169.050048828125,2155.7900390625,2161.739990234375,3122600000
2016-07-15,^HSI,HangSeng,21589.080078125,21739.2109375,21515.349609375,21659.25,1784800000
2016-07-15,^IXIC,NASDAQ,5041.18994140625,5044.81005859375,5018.52001953125,5029.58984375,1610300000
2016-07-15,^N225,Nikkei225,16396.119140625,16607.3203125,16396.119140625,16497.849609375,171900000
2016-07-15,^SSMI,SMI,8154.0400390625,8159.56005859375,8124.0400390625,8156.259765625,70523100
2016-07-15,^STOXX50E,EuroStoxx50,2955.77001953125,2969.090087890625,2935.409912109375,2958.64990234375,61583900
2016-07-18,^DJI,DowJones,18521.55078125,18556.130859375,18489.83984375,18533.05078125,75540000
2016-07-18,^FCHI,CAC40,4375.08984375,4408.1298828125,4334.35986328125,4357.740234375,70379900
2016-07-18,^FTSE,FTSE100,6669.2001953125,6715.60009765625,6653.7001953125,6695.39990234375,851731500
2016-07-18,^GDAXI,DAX,10079.0302734375,10160.2998046875,10011.83984375,10063.1298828125,70742900
2016-07-18,^GSPC,SP500,2162.0400390625,2168.35009765625,2159.6298828125,2166.889892578125,3009310000
2016-07-18,^HSI,HangSeng,21656.880859375,21822.0,21616.16015625,21803.1796875,1368800000
2016-07-18,^IXIC,NASDAQ,5034.990234375,5063.52978515625,5030.1298828125,5055.77978515625,1585570000
2016-07-18,^SSMI,SMI,8143.91015625,8181.56005859375,8120.1201171875,8161.60009765625,44199300
2016-07-18,^STOXX50E,EuroStoxx50,2959.739990234375,2982.419921875,2930.3798828125,2949.169921875,51759400
2016-07-19,^DJI,DowJones,18503.119140625,18562.529296875,18495.109375,18559.009765625,85840000
2016-07-19,^FCHI,CAC40,4345.39990234375,4357.33984375,4304.2001953125,4330.1298828125,84731100
2016-07-19,^FTSE,FTSE100,6695.39990234375,6711.7001953125,6660.89990234375,6697.39990234375,615693000
2016-07-19,^GDAXI,DAX,10038.9501953125,10050.76953125,9923.6396484375,9981.240234375,69292500
2016-07-19,^GSPC,SP500,2163.7900390625,2164.6298828125,2159.010009765625,2163.780029296875,2968340000
2016-07-19,^HSI,HangSeng,21734.33984375,21767.880859375,21612.599609375,21673.19921875,1257300000
2016-07-19,^IXIC,NASDAQ,5038.22021484375,5052.240234375,5028.240234375,5036.3701171875,1694740000
2016-07-19,^N225,Nikkei225,16612.08984375,16726.7109375,16514.66015625,16723.310546875,131600000
2016-07-19,^SSMI,SMI,8144.52978515625,8155.740234375,8070.990234375,8111.47998046875,51225600
2016-07-19,^STOXX50E,EuroStoxx50,2946.639892578125,2948.5,2909.1201171875,2931.10009765625,58475200
2016-07-20,^DJI,DowJones,18582.69921875,18622.009765625,18555.650390625,18595.029296875,93230000
2016-07-20,^FCHI,CAC40,4354.56982421875,4391.56982421875,4333.35986328125,4379.759765625,84591000
2016-07-20,^FTSE,FTSE100,6697.39990234375,6736.60009765625,6694.39990234375,6729.0,744699200
2016-07-20,^GDAXI,DAX,10054.5400390625,10146.7099609375,9991.650390625,10142.009765625,79709200
2016-07-20,^GSPC,SP500,2166.10009765625,2175.6298828125,2164.889892578125,2173.02001953125,3211860000
2016-07-20,^HSI,HangSeng,21646.390625,21895.23046875,21632.509765625,21882.48046875,1417300000
2016-07-20,^IXIC,NASDAQ,5061.60009765625,5098.25,5053.919921875,5089.93017578125,1877330000
2016-07-20,^N225,Nikkei225,16646.919921875,16692.83984375,16554.029296875,16681.890625,120500000
2016-07-20,^SSMI,SMI,8150.0400390625,8197.4296875,8120.080078125,8197.4296875,44562600
2016-07-20,^STOXX50E,EuroStoxx50,2941.5,2971.4599609375,2934.840087890625,2966.949951171875,53704000
2016-07-21,^DJI,DowJones,18589.9609375,18590.439453125,18469.669921875,18517.23046875,86800000
2016-07-21,^FCHI,CAC40,4382.16015625,4389.89990234375,4340.93994140625,4376.25,89183000
2016-07-21,^FTSE,FTSE100,6729.0,6732.10009765625,6694.5,6699.89990234375,785375100
2016-07-21,^GDAXI,DAX,10195.400390625,10195.650390625,10090.1201171875,10156.2099609375,97531500
2016-07-21,^GSPC,SP500,2172.909912109375,2174.56005859375,2159.75,2165.169921875,3438900000
2016-07-21,^HSI,HangSeng,21971.970703125,22118.220703125,21913.16015625,22000.490234375,1569800000
2016-07-21,^IXIC,NASDAQ,5093.97021484375,5102.77978515625,5061.10986328125,5073.89990234375,1880310000
2016-07-21,^N225,Nikkei225,16855.1796875,16938.9609375,16740.0,16810.220703125,134800000
2016-07-21,^SSMI,SMI,8216.669921875,8235.51953125,8171.43994140625,8182.4501953125,52357000
2016-07-21,^STOXX50E,EuroStoxx50,2972.14990234375,2978.409912109375,2942.68994140625,2968.489990234375,62526900
2016-07-22,^DJI,DowJones,18524.150390625,18571.30078125,18491.58984375,18570.849609375,87710000
2016-07-22,^FCHI,CAC40,4365.3798828125,4398.27001953125,4345.22998046875,4381.10009765625,71605600
2016-07-22,^FTSE,FTSE100,6699.89990234375,6735.89990234375,6663.7001953125,6730.5,694731500
2016-07-22,^GDAXI,DAX,10130.509765625,10181.240234375,10073.2802734375,10147.4599609375,62724900
2016-07-22,^GSPC,SP500,2166.469970703125,2175.110107421875,2163.239990234375,2175.030029296875,3023280000
2016-07-22,^HSI,HangSeng,21913.0390625,21972.869140625,21832.4296875,21964.26953125,1121000000
2016-07-22,^IXIC,NASDAQ,5078.1201171875,5103.52001953125,5064.10986328125,5100.16015625,1639000000
2016-07-22,^N225,Nikkei225,16612.900390625,16691.810546875,16566.98046875,16627.25,100800000
2016-07-22,^SSMI,SMI,8170.66015625,8199.5498046875,8135.77978515625,8194.73046875,45688600
2016-07-22,^STOXX50E,EuroStoxx50,2964.43994140625,2982.260009765625,2946.27001953125,2972.22998046875,46645500
2016-07-25,^DJI,DowJones,18554.490234375,18555.689453125,18452.619140625,18493.060546875,76810000
2016-07-25,^FCHI,CAC40,4381.6298828125,4419.77001953125,4368.06005859375,4388.0,77833000
2016-07-25,^FTSE,FTSE100,6730.5,6756.10009765625,6691.0,6710.10009765625,661596700
2016-07-25,^GDAXI,DAX,10155.2001953125,10264.0595703125,10125.2197265625,10198.240234375,58553200
2016-07-25,^GSPC,SP500,2173.7099609375,2173.7099609375,2161.949951171875,2168.47998046875,3057240000
2016-07-25,^HSI,HangSeng,22071.76953125,22071.76953125,21878.880859375,21993.439453125,1190000000
2016-07-25,^IXIC,NASDAQ,5096.990234375,5100.72021484375,5082.66015625,5097.6298828125,1770620000
2016-07-25,^N225,Nikkei225,16655.810546875,16778.650390625,16612.330078125,16620.2890625,102900000
2016-07-25,^SSMI,SMI,8204.8203125,8235.7197265625,8163.6201171875,8194.41015625,45227500
2016-07-25,^STOXX50E,EuroStoxx50,2971.739990234375,2998.169921875,2961.9599609375,2973.219970703125,43422900
2016-07-26,^DJI,DowJones,18497.369140625,18522.470703125,18387.220703125,18473.75,85370000
2016-07-26,^FCHI,CAC40,4385.31982421875,4405.66015625,4353.6201171875,4394.77001953125,88135600
2016-07-26,^FTSE,FTSE100,6710.10009765625,6744.7998046875,6708.60009765625,6724.0,715629500
2016-07-26,^GDAXI,DAX,10199.66015625,10275.41015625,10150.0,10247.759765625,79527300
2016-07-26,^GSPC,SP500,2168.969970703125,2173.5400390625,2160.179931640625,2169.179931640625,3442350000
2016-07-26,^HSI,HangSeng,21890.890625,22300.509765625,21890.890625,22129.73046875,1938300000
2016-07-26,^IXIC,NASDAQ,5095.60986328125,5122.2998046875,5084.18017578125,5110.0498046875,2038060000
2016-07-26,^N225,Nikkei225,16535.810546875,16535.810546875,16323.099609375,16383.0400390625,129400000
2016-07-26,^SSMI,SMI,8206.169921875,8240.4599609375,8158.77001953125,8227.2001953125,45670400
2016-07-26,^STOXX50E,EuroStoxx50,2973.800048828125,2986.889892578125,2951.110107421875,2978.89990234375,46255000
2016-07-27,^DJI,DowJones,18473.26953125,18542.390625,18430.939453125,18472.169921875,111370000
2016-07-27,^FCHI,CAC40,4424.60009765625,4469.89990234375,4424.60009765625,4446.9599609375,109101100
2016-07-27,^FTSE,FTSE100,6724.0,6780.10009765625,6723.7001953125,6750.39990234375,762916700
2016-07-27,^GDAXI,DAX,10314.4296875,10352.3203125,10298.400390625,10319.5498046875,85864200
2016-07-27,^GSPC,SP500,2169.81005859375,2174.97998046875,2159.070068359375,2166.580078125,3995500000
2016-07-27,^HSI,HangSeng,22193.310546875,22277.240234375,21997.880859375,22218.990234375,1958400000
2016-07-27,^IXIC,NASDAQ,5143.83984375,5151.06005859375,5120.66015625,5139.81005859375,2122250000
2016-07-27,^N225,Nikkei225,16526.060546875,16821.4296875,16526.060546875,16664.8203125,155500000
2016-07-27,^SSMI,SMI,8246.48046875,8262.7001953125,8221.0400390625,8221.330078125,49170000
2016-07-27,^STOXX50E,EuroStoxx50,2991.18994140625,3016.820068359375,2991.18994140625,2999.47998046875,55840300
2016-07-28,^DJI,DowJones,18461.009765625,18483.259765625,18368.8203125,18456.349609375,85750000
2016-07-28,^FCHI,CAC40,4447.2099609375,4474.669921875,4420.580078125,4420.580078125,107115100
2016-07-28,^FTSE,FTSE100,6750.39990234375,6762.7001953125,6718.89990234375,6721.10009765625,1204906600
2016-07-28,^GDAXI,DAX,10309.919921875,10381.900390625,10264.3896484375,10274.9296875,95731500
2016-07-28,^GSPC,SP500,2166.050048828125,2172.85009765625,2159.739990234375,2170.06005859375,3664240000
2016-07-28,^HSI,HangSeng,22134.119140625,22214.720703125,22053.509765625,22174.33984375,1611100000
2016-07-28,^IXIC,NASDAQ,5144.81982421875,5160.16015625,5130.75,5154.97998046875,1950910000
2016-07-28,^N225,Nikkei225,16596.150390625,16616.279296875,16450.279296875,16476.83984375,126400000
2016-07-28,^SSMI,SMI,8212.8095703125,8254.0302734375,8095.06982421875,8095.06982421875,73396800
2016-07-28,^STOXX50E,EuroStoxx50,2998.97998046875,3007.340087890625,2966.10009765625,2966.10009765625,62468600
2016-07-29,^DJI,DowJones,18442.51953125,18466.55078125,18371.119140625,18432.240234375,111550000
2016-07-29,^FCHI,CAC40,4429.490234375,4439.81005859375,4408.3798828125,4439.81005859375,124920500
2016-07-29,^FTSE,FTSE100,6721.10009765625,6740.5,6691.10009765625,6724.39990234375,896711900
2016-07-29,^GDAXI,DAX,10320.8203125,10355.3095703125,10287.3203125,10337.5,94143200
2016-07-29,^GSPC,SP500,2168.830078125,2177.090087890625,2163.489990234375,2173.60009765625,4038840000
2016-07-29,^HSI,HangSeng,22055.94921875,22152.75,21830.4609375,21891.369140625,1745500000
2016-07-29,^IXIC,NASDAQ,5162.14990234375,5175.81005859375,5140.0498046875,5162.1298828125,2072640000
2016-07-29,^N225,Nikkei225,16359.6796875,16679.189453125,16174.349609375,16569.26953125,234600000
2016-07-29,^SSMI,SMI,8085.4501953125,8146.5498046875,8084.16015625,8127.2001953125,57617500
2016-07-29,^STOXX50E,EuroStoxx50,2977.199951171875,2990.760009765625,2968.68994140625,2990.760009765625,69112500
2016-08-01,^DJI,DowJones,18434.5,18467.029296875,18355.75,18404.509765625,83470000
2016-08-01,^FCHI,CAC40,4469.990234375,4477.43994140625,4395.330078125,4409.169921875,86698300
2016-08-01,^FTSE,FTSE100,6724.39990234375,6769.39990234375,6678.5,6694.0,705878400
2016-08-01,^GDAXI,DAX,10426.3603515625,10459.33984375,10277.3701171875,10330.51953125,84752800
2016-08-01,^GSPC,SP500,2173.14990234375,2178.2900390625,2166.2099609375,2170.840087890625,3505990000
2016-08-01,^HSI,HangSeng,22027.650390625,22260.94921875,22027.650390625,22129.140625,1816000000
2016-08-01,^IXIC,NASDAQ,5167.419921875,5199.1298828125,5158.93017578125,5184.2001953125,1866590000
2016-08-01,^N225,Nikkei225,16415.310546875,16677.490234375,16319.150390625,16635.76953125,174100000
2016-08-02,^DJI,DowJones,18401.150390625,18403.650390625,18247.7890625,18313.76953125,89680000
2016-08-02,^FCHI,CAC40,4395.85986328125,4398.2001953125,4320.89013671875,4327.990234375,105645700
2016-08-02,^FTSE,FTSE100,6694.0,6694.10009765625,6630.7998046875,6645.39990234375,797367100
2016-08-02,^GDAXI,DAX,10328.8701171875,10330.6396484375,10128.98046875,10144.33984375,124503800
2016-08-02,^GSPC,SP500,2169.93994140625,2170.199951171875,2147.580078125,2157.030029296875,3848750000
2016-08-02,^IXIC,NASDAQ,5177.52978515625,5181.02001953125,5109.7998046875,5137.72998046875,2142010000
2016-08-02,^N225,Nikkei225,16469.6796875,16541.880859375,16391.44921875,16391.44921875,131900000
2016-08-02,^SSMI,SMI,8122.0400390625,8122.0400390625,8009.22998046875,8011.240234375,74132100
2016-08-02,^STOXX50E,EuroStoxx50,2964.64990234375,2964.64990234375,2902.669921875,2906.97998046875,79318100
2016-08-03,^DJI,DowJones,18313.080078125,18355.0,18283.23046875,18355.0,78550000
2016-08-03,^FCHI,CAC40,4346.31005859375,4347.93994140625,4293.33984375,4321.080078125,101785300
2016-08-03,^FTSE,FTSE100,6645.39990234375,6673.60009765625,6621.39990234375,6634.39990234375,773167000
2016-08-03,^GDAXI,DAX,10150.1298828125,10189.150390625,10092.5302734375,10170.2099609375,89966300
2016-08-03,^GSPC,SP500,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,3786530000
2016-08-03,^HSI,HangSeng,21743.3203125,21822.220703125,21725.380859375,21739.119140625,1685400000
2016-08-03,^IXIC,NASDAQ,5133.240234375,5159.740234375,5128.43994140625,5159.740234375,1909470000
2016-08-03,^N225,Nikkei225,16227.2802734375,16275.33984375,16056.669921875,16083.1103515625,155400000
2016-08-03,^SSMI,SMI,8029.06982421875,8032.35009765625,7973.47998046875,8010.10009765625,48660700
2016-08-03,^STOXX50E,EuroStoxx50,2912.530029296875,2920.219970703125,2892.52001953125,2911.06005859375,73353300
2016-08-04,^DJI,DowJones,18351.4296875,18397.869140625,18325.169921875,18352.05078125,64500000
2016-08-04,^FCHI,CAC40,4344.18017578125,4359.7900390625,4324.81005859375,4345.6298828125,85093300
2016-08-04,^FTSE,FTSE100,6634.39990234375,6749.7001953125,6615.7998046875,6740.2001953125,975076700
2016-08-04,^GDAXI,DAX,10237.080078125,10282.169921875,10182.400390625,10227.8603515625,79200100
2016-08-04,^GSPC,SP500,2163.510009765625,2168.18994140625,2159.070068359375,2164.25,3709200000
2016-08-04,^HSI,HangSeng,21873.359375,21922.419921875,21788.310546875,21832.23046875,1019500000
2016-08-04,^IXIC,NASDAQ,5158.02001953125,5174.0,5145.39013671875,5166.25,1930000000
2016-08-04,^N225,Nikkei225,16168.33984375,16270.1201171875,15921.0400390625,16254.8896484375,160000000
2016-08-04,^SSMI,SMI,8034.58984375,8087.08984375,8013.60009765625,8081.14013671875,44289100
2016-08-04,^STOXX50E,EuroStoxx50,2919.260009765625,2946.010009765625,2918.530029296875,2932.340087890625,58812500
2016-08-05,^DJI,DowJones,18402.80078125,18543.529296875,18402.80078125,18543.529296875,92420000
2016-08-05,^FCHI,CAC40,4362.93994140625,4416.66015625,4361.580078125,4410.5498046875,90951100
2016-08-05,^FTSE,FTSE100,6740.2001953125,6802.39990234375,6738.60009765625,6793.5,854685300
2016-08-05,^GDAXI,DAX,10242.8798828125,10374.330078125,10216.6396484375,10367.2099609375,83144400
2016-08-05,^GSPC,SP500,2168.7900390625,2182.8701171875,2168.7900390625,2182.8701171875,3663070000
2016-08-05,^HSI,HangSeng,21961.05078125,22193.2890625,21961.05078125,22146.08984375,1164000000
2016-08-05,^IXIC,NASDAQ,5190.7099609375,5227.22998046875,5186.25,5221.1201171875,2017720000
2016-08-05,^N225,Nikkei225,16278.990234375,16355.98046875,16230.7001953125,16254.4501953125,129400000
2016-08-05,^SSMI,SMI,8104.830078125,8203.419921875,8095.31005859375,8194.33984375,47262400
2016-08-05,^STOXX50E,EuroStoxx50,2937.010009765625,2977.580078125,2932.85009765625,2973.7099609375,55118900
2016-08-08,^DJI,DowJones,18541.890625,18569.310546875,18502.029296875,18529.2890625,71810000
2016-08-08,^FCHI,CAC40,4419.02001953125,4441.16015625,4407.31982421875,4415.4599609375,70007000
2016-08-08,^FTSE,FTSE100,6793.5,6829.5,6781.5,6809.10009765625,731849100
2016-08-08,^GDAXI,DAX,10407.5,10478.75,10403.4697265625,10432.3603515625,66865100
2016-08-08,^GSPC,SP500,2183.760009765625,2185.43994140625,2177.85009765625,2180.889892578125,3327550000
2016-08-08,^HSI,HangSeng,22324.1796875,22503.279296875,22260.0703125,22494.759765625,1409000000
2016-08-08,^IXIC,NASDAQ,5223.5400390625,5228.39990234375,5202.18017578125,5213.14013671875,1624450000
2016-08-08,^N225,Nikkei225,16462.2890625,16652.0390625,16455.5703125,16650.5703125,141600000
2016-08-08,^SSMI,SMI,8214.26953125,8229.73046875,8159.22998046875,8168.83984375,40006800
2016-08-08,^STOXX50E,EuroStoxx50,2977.75,2998.8798828125,2976.449951171875,2982.919921875,39230500
2016-08-09,^DJI,DowJones,18538.05078125,18585.3203125,18507.75,18533.05078125,60090000
2016-08-09,^FCHI,CAC40,4412.85986328125,4468.33984375,4410.72021484375,4468.06982421875,77065400
2016-08-09,^FTSE,FTSE100,6809.10009765625,6863.10009765625,6807.7998046875,6851.2998046875,843228100
2016-08-09,^GDAXI,DAX,10438.599609375,10701.330078125,10433.7900390625,10692.900390625,81923600
2016-08-09,^GSPC,SP500,2182.239990234375,2187.659912109375,2178.610107421875,2181.739990234375,3334300000
2016-08-09,^HSI,HangSeng,22464.099609375,22496.75,22402.91015625,22465.609375,1306300000
2016-08-09,^IXIC,NASDAQ,5216.2099609375,5238.5400390625,5214.9501953125,5225.47998046875,1664320000
2016-08-09,^N225,Nikkei225,16632.41015625,16779.58984375,16630.560546875,16764.970703125,127500000
2016-08-09,^SSMI,SMI,8169.31005859375,8236.4599609375,8158.490234375,8229.419921875,35904700
2016-08-09,^STOXX50E,EuroStoxx50,2982.340087890625,3029.840087890625,2979.89990234375,3029.179931640625,37243200
2016-08-10,^DJI,DowJones,18541.48046875,18561.75,18468.779296875,18495.66015625,62780000
2016-08-10,^FCHI,CAC40,4443.3798828125,4465.89013671875,4440.56005859375,4452.009765625,68145500
2016-08-10,^FTSE,FTSE100,6851.2998046875,6866.39990234375,6820.0,6866.39990234375,714543400
2016-08-10,^GDAXI,DAX,10676.900390625,10708.25,10635.1103515625,10650.8896484375,101105900
2016-08-10,^GSPC,SP500,2182.81005859375,2183.409912109375,2172.0,2175.489990234375,3254950000
2016-08-10,^HSI,HangSeng,22511.099609375,22618.0390625,22399.2890625,22492.4296875,1564500000
2016-08-10,^IXIC,NASDAQ,5227.9501953125,5227.9599609375,5193.7998046875,5204.580078125,1651240000
2016-08-10,^N225,Nikkei225,16699.080078125,16822.859375,16657.58984375,16735.119140625,113800000
2016-08-10,^SSMI,SMI,8201.8095703125,8253.9599609375,8198.830078125,8208.900390625,41427000
2016-08-10,^STOXX50E,EuroStoxx50,3024.590087890625,3030.760009765625,3014.81005859375,3018.4599609375,40705600
2016-08-11,^DJI,DowJones,18519.080078125,18638.33984375,18519.080078125,18613.51953125,71470000
2016-08-11,^FCHI,CAC40,4471.2998046875,4503.9501953125,4446.4599609375,4503.9501953125,68621600
2016-08-11,^FTSE,FTSE100,6866.39990234375,6914.7001953125,6812.7001953125,6914.7001953125,735360000
2016-08-11,^GDAXI,DAX,10687.5703125,10742.83984375,10635.419921875,10742.83984375,73242600
2016-08-11,^GSPC,SP500,2177.969970703125,2188.449951171875,2177.969970703125,2185.7900390625,3423160000
2016-08-11,^HSI,HangSeng,22412.310546875,22689.939453125,22359.919921875,22580.55078125,2356800000
2016-08-11,^IXIC,NASDAQ,5222.14990234375,5235.2900390625,5211.25,5228.39990234375,1511670000
2016-08-11,^SSMI,SMI,8243.9404296875,8296.1396484375,8214.98046875,8296.1396484375,42231100
2016-08-11,^STOXX50E,EuroStoxx50,3022.27001953125,3049.030029296875,3015.31005859375,3049.030029296875,36204500
2016-08-12,^DJI,DowJones,18595.650390625,18606.060546875,18535.859375,18576.470703125,61580000
2016-08-12,^FCHI,CAC40,4501.06005859375,4510.06005859375,4490.4501953125,4500.18994140625,62472700
2016-08-12,^FTSE,FTSE100,6914.7001953125,6931.0,6896.0,6916.0,666188200
2016-08-12,^GDAXI,DAX,10718.330078125,10735.1103515625,10685.51953125,10713.4296875,60464400
2016-08-12,^GSPC,SP500,2183.739990234375,2186.280029296875,2179.419921875,2184.050048828125,3000660000
2016-08-12,^HSI,HangSeng,22788.880859375,22816.75,22704.05078125,22766.91015625,2316000000
2016-08-12,^IXIC,NASDAQ,5219.66015625,5233.33984375,5215.5498046875,5232.89013671875,1501620000
2016-08-12,^N225,Nikkei225,16877.1796875,16943.669921875,16818.4296875,16919.919921875,119100000
2016-08-12,^SSMI,SMI,8288.73046875,8305.1103515625,8274.4599609375,8295.0400390625,34063300
2016-08-12,^STOXX50E,EuroStoxx50,3046.469970703125,3050.2099609375,3037.239990234375,3044.93994140625,30871200
2016-08-15,^DJI,DowJones,18588.58984375,18722.609375,18559.9296875,18636.05078125,62350000
2016-08-15,^FCHI,CAC40,4503.64990234375,4528.0,4494.490234375,4497.85986328125,43395900
2016-08-15,^FTSE,FTSE100,6916.0,6955.2998046875,6907.2001953125,6941.2001953125,534981000
2016-08-15,^GDAXI,DAX,10719.1396484375,10802.3203125,10712.1298828125,10739.2099609375,42913900
2016-08-15,^GSPC,SP500,2186.080078125,2193.81005859375,2186.080078125,2190.14990234375,3078530000
2016-08-15,^HSI,HangSeng,22765.23046875,22975.740234375,22765.23046875,22932.509765625,2496300000
2016-08-15,^IXIC,NASDAQ,5242.18017578125,5271.35986328125,5241.14013671875,5262.02001953125,1533170000
2016-08-15,^N225,Nikkei225,16866.890625,16932.109375,16844.580078125,16869.560546875,83700000
2016-08-15,^SSMI,SMI,8288.25,8317.83984375,8283.1103515625,8305.2802734375,26987600
2016-08-15,^STOXX50E,EuroStoxx50,3046.139892578125,3063.39990234375,3043.719970703125,3046.64990234375,26982700
